country,field_name,avg_fcr,publication_count
Kazakhstan,Philosophy and Religious Studies,5.2030769230769227,13
Romania,Human Society,4.6440857787810383,443
Indonesia,Engineering,1.2654025044722712,1118
Uganda,Information and Computing Sciences,2.6768965517241381,29
Belarus,"Commerce, Management, Tourism and Services",2.6293939393939403,33
Denmark,Information and Computing Sciences,7.6360810810810786,296
Egypt,Biological Sciences,4.4677408637873723,903
Denmark,"Agricultural, Veterinary and Food Sciences",5.9039655172413816,116
Slovenia,Earth Sciences,2.851707317073171,41
French Guiana,Biological Sciences,3.8083333333333336,6
Vietnam,Biological Sciences,4.1820725388601057,193
Liberia,Health Sciences,3.2046875000000004,32
Cambodia,"Agricultural, Veterinary and Food Sciences",4.42125,8
Costa Rica,Psychology,2.595,6
Czechia,Mathematical Sciences,6.24388888888889,36
Chile,"Language, Communication and Culture",3.8805970149253741,67
Burkina Faso,Engineering,2.1925,4
Vanuatu,Health Sciences,2.5175,4
Georgia,Earth Sciences,3.46,13
Belize,Human Society,5.1,3
Fiji,Mathematical Sciences,8.3449999999999989,4
Martinique,"Commerce, Management, Tourism and Services",1.6199999999999999,2
Cambodia,Biological Sciences,3.032142857142857,14
Saint Kitts and Nevis,Biomedical and Clinical Sciences,3.5747058823529412,34
Togo,Human Society,2.0899999999999994,11
Eswatini,Information and Computing Sciences,17.609999999999996,7
Panama,Engineering,0.96,12
Cuba,Earth Sciences,1.0428571428571427,7
Trinidad and Tobago,"Commerce, Management, Tourism and Services",2.901,30
Uganda,Biological Sciences,2.339642857142858,84
Nepal,Mathematical Sciences,3.2154545454545453,11
Burundi,Economics,0.66,3
Slovenia,Psychology,8.993225806451612,31
,,0.67333333333333334,3
Ivory Coast,Education,3.11,3
Bolivia,"Agricultural, Veterinary and Food Sciences",1.7466666666666666,3
Serbia and Montenegro,Health Sciences,3.9325000000000006,4
Cambodia,Creative Arts and Writing,2.992,5
Timor Leste,"Agricultural, Veterinary and Food Sciences",1.9333333333333336,3
Senegal,Engineering,3.8855555555555554,9
Qatar,Law and Legal Studies,12.341923076923077,26
Tonga,Biomedical and Clinical Sciences,4.0966666666666667,6
Chile,Environmental Sciences,6.2081250000000008,48
Gambia,Creative Arts and Writing,0.86,1
Faroe Islands,Biological Sciences,1.6366666666666667,3
Kenya,Economics,2.0922727272727273,44
Albania,Physical Sciences,1.21,1
Libya,Biomedical and Clinical Sciences,3.4072321428571439,112
Bahrain,Human Society,4.5203703703703706,27
Serbia,Health Sciences,4.2473410404624294,173
Austria,Chemical Sciences,3.5515789473684207,95
French Polynesia,Biomedical and Clinical Sciences,0.47500000000000003,4
Croatia,Philosophy and Religious Studies,2.5074074074074075,54
Morocco,Human Society,5.4490410958904114,73
Togo,"Commerce, Management, Tourism and Services",5.77375,8
Slovenia,Physical Sciences,21.785999999999998,5
San Marino,Creative Arts and Writing,2.83,1
Belarus,Creative Arts and Writing,1.4233333333333336,15
Saint Helena,Health Sciences,0.0,1
North Macedonia,Biological Sciences,0.80615384615384611,13
Argentina,Philosophy and Religious Studies,2.1145283018867924,53
Bosnia and Herzegovina,Environmental Sciences,2.5390909090909091,11
Botswana,Environmental Sciences,30.026666666666671,3
Gibraltar,Psychology,7.246,5
Ivory Coast,Creative Arts and Writing,0.42,2
Luxembourg,Creative Arts and Writing,13.222222222222221,9
Cyprus,Law and Legal Studies,8.8707142857142856,14
Guyana,Environmental Sciences,3.0675,4
Liberia,Biological Sciences,0.37,2
Samoa,Education,0.0,1
Libya,Earth Sciences,4.2955555555555556,9
Saint Lucia,Human Society,0.9,1
Norfolk Island,Education,0.77,1
Andorra,"Commerce, Management, Tourism and Services",5.3100000000000005,2
Niger,Biomedical and Clinical Sciences,8.2206666666666646,15
Rwanda,Law and Legal Studies,0.882,5
Portugal,Earth Sciences,3.770923076923073,130
Dominican Republic,Engineering,4.5675,4
Portugal,Biological Sciences,3.5170162748643725,553
Egypt,Earth Sciences,4.5142857142857142,98
Mozambique,Philosophy and Religious Studies,0.0,3
Lesotho,Human Society,3.1137499999999996,8
Jordan,Philosophy and Religious Studies,3.8483333333333332,6
Bosnia and Herzegovina,Education,4.809800000000001,50
Benin,Environmental Sciences,18.93,4
Croatia,Environmental Sciences,1.9100000000000001,19
Samoa,Philosophy and Religious Studies,1.91,1
Serbia,"Language, Communication and Culture",4.1357692307692311,26
Brunei,Philosophy and Religious Studies,6.665,6
Finland,Mathematical Sciences,4.3531578947368423,19
Azerbaijan,Law and Legal Studies,4.18,5
Norway,Mathematical Sciences,4.1923076923076916,26
Madagascar,Biological Sciences,3.0566666666666666,15
Syria,"History, Heritage and Archaeology",0.0,1
Western Sahara,Information and Computing Sciences,0.0,1
Sudan,Engineering,3.4181818181818184,11
Niger,Biological Sciences,6.42,1
Aruba,Chemical Sciences,0.89,1
Fiji,Earth Sciences,3.775,4
Armenia,Philosophy and Religious Studies,2.575,2
French Guiana,Health Sciences,2.9872727272727273,11
Fiji,Creative Arts and Writing,3.617142857142857,7
United Kingdom,Human Society,7.4631521014009268,8994
Australia,"History, Heritage and Archaeology",4.4676802507836957,319
Bolivia,Information and Computing Sciences,0.84400000000000008,5
Belgium,Education,8.3700440528634346,227
Austria,Environmental Sciences,6.5911111111111094,81
Spain,Law and Legal Studies,4.101649122807018,570
Moldova,Chemical Sciences,0.786,5
Singapore,Mathematical Sciences,4.1054545454545464,22
Rwanda,Built Environment and Design,4.5671428571428567,7
Iceland,Biomedical and Clinical Sciences,5.91904761904762,126
Senegal,Health Sciences,7.7714516129032241,62
Republic of the Congo,Information and Computing Sciences,1.6875000000000004,4
Botswana,Earth Sciences,6.4883333333333333,6
Laos,"Commerce, Management, Tourism and Services",0.91999999999999993,3
Togo,Mathematical Sciences,0.0,3
El Salvador,Human Society,0.8725,16
Lebanon,"Language, Communication and Culture",9.9340000000000011,15
Uruguay,Environmental Sciences,4.8833333333333337,6
Chad,"Agricultural, Veterinary and Food Sciences",3.21,1
Cameroon,Philosophy and Religious Studies,6.0174999999999992,4
Timor Leste,Education,1.3049999999999997,10
Liechtenstein,"Commerce, Management, Tourism and Services",31.944545454545455,11
El Salvador,Psychology,1.7816666666666667,6
Zimbabwe,Psychology,6.0466666666666669,3
Greenland,Health Sciences,4.6833333333333336,6
Bahamas,Creative Arts and Writing,0.3225,4
Belarus,"History, Heritage and Archaeology",0.0,4
Somalia,Economics,5.702,5
Brazil,Biomedical and Clinical Sciences,4.0779845274133857,14865
Lithuania,Economics,3.9172000000000016,100
Uruguay,Philosophy and Religious Studies,6.525,4
Cyprus,Mathematical Sciences,33.62,15
Honduras,Earth Sciences,2.4000000000000004,4
Gambia,"Agricultural, Veterinary and Food Sciences",1.395,2
Togo,Earth Sciences,5.24,1
Honduras,Creative Arts and Writing,0.405,2
Nicaragua,Human Society,1.7693750000000001,16
Cuba,Philosophy and Religious Studies,0.614,5
Gabon,"Agricultural, Veterinary and Food Sciences",2.1774999999999998,4
Cameroon,Education,3.0508695652173912,23
Estonia,Philosophy and Religious Studies,3.249285714285715,14
Botswana,"Agricultural, Veterinary and Food Sciences",2.275,8
Thailand,"Commerce, Management, Tourism and Services",5.9514856081708487,1077
Cameroon,Economics,7.7047887323943662,71
Kosovo,Engineering,1.9038888888888887,18
Kenya,"Language, Communication and Culture",5.7519047619047612,21
Oman,Mathematical Sciences,12.676,5
Malawi,Information and Computing Sciences,3.663846153846154,13
Reunion,Biological Sciences,9.8215384615384611,26
Jamaica,Law and Legal Studies,3.6433333333333335,3
Panama,Economics,5.3233333333333341,3
Moldova,"History, Heritage and Archaeology",0.0,1
Malta,Earth Sciences,2.0700000000000003,4
Sierra Leone,Chemical Sciences,1.32,1
Cambodia,Economics,0.752,5
Montenegro,Human Society,4.4033333333333333,9
Albania,Environmental Sciences,7.146,5
South Sudan,Human Society,1.9975,4
Papua New Guinea,Education,2.4333333333333336,12
Serbia,Physical Sciences,2.03,2
Rwanda,Psychology,2.55,1
Jersey,Information and Computing Sciences,1.58,3
Malta,Biological Sciences,1.8510000000000002,10
Mali,Engineering,3.0500000000000003,3
Seychelles,Biological Sciences,3.4000000000000004,3
Cabo Verde,"Commerce, Management, Tourism and Services",0.0,1
,Philosophy and Religious Studies,3.7318436955853742,9763
Indonesia,Law and Legal Studies,2.7392912912912908,1665
Bangladesh,"Agricultural, Veterinary and Food Sciences",5.62631147540984,244
Oman,Creative Arts and Writing,2.0854545454545454,11
Algeria,Health Sciences,1.4096153846153845,52
Israel,Built Environment and Design,4.9163440860215042,93
Afghanistan,Education,14.233571428571429,28
Georgia,"Agricultural, Veterinary and Food Sciences",0.0,2
Timor Leste,"Commerce, Management, Tourism and Services",1.6675,4
Sao Tome and Principe,Health Sciences,1.47,2
Jersey,Biomedical and Clinical Sciences,3.3279999999999994,15
Nicaragua,Physical Sciences,1.58,1
Chad,Health Sciences,2.924,5
Burundi,Earth Sciences,0.54,1
Burundi,Health Sciences,7.1479999999999988,5
Cambodia,"Language, Communication and Culture",1.2799999999999998,3
Jersey,Environmental Sciences,0.97,1
Honduras,Chemical Sciences,4.2766666666666664,3
Benin,Information and Computing Sciences,3.2033333333333331,6
Moldova,"Agricultural, Veterinary and Food Sciences",1.5175,4
Algeria,Mathematical Sciences,6.9106060606060637,66
Zambia,Psychology,5.0133333333333336,3
Poland,Earth Sciences,4.37621739130435,230
Panama,"Agricultural, Veterinary and Food Sciences",5.385,2
Grenada,Biological Sciences,1.4916666666666667,6
Estonia,Psychology,5.457,10
Myanmar,Information and Computing Sciences,2.2119999999999997,5
Reunion,"Commerce, Management, Tourism and Services",10.93,4
Kuwait,Mathematical Sciences,2.8200000000000003,13
New Caledonia,Biological Sciences,4.3500000000000005,4
Malta,Mathematical Sciences,10.695,4
Samoa,Built Environment and Design,1.0,1
Suriname,Engineering,0.0,1
Angola,Health Sciences,3.4472727272727273,11
Guatemala,Education,1.28375,16
El Salvador,"Language, Communication and Culture",2.95,1
Suriname,Mathematical Sciences,0.0,1
United States,"Commerce, Management, Tourism and Services",7.1838456625246758,17222
Luxembourg,"Commerce, Management, Tourism and Services",5.4743548387096794,62
Peru,Economics,3.1434523809523811,84
Maldives,"Commerce, Management, Tourism and Services",0.925,2
New Caledonia,"Agricultural, Veterinary and Food Sciences",0.905,2
Sweden,"Language, Communication and Culture",8.37983333333333,120
Chile,Psychology,3.7951304347826107,115
Liberia,Biomedical and Clinical Sciences,9.5263157894736867,19
Palestinian Territory,"History, Heritage and Archaeology",0.465,2
Tajikistan,Earth Sciences,2.2433333333333332,3
Mauritius,Mathematical Sciences,1.4185714285714286,7
Cabo Verde,Biomedical and Clinical Sciences,1.94,2
Belize,"History, Heritage and Archaeology",3.65,1
Benin,Creative Arts and Writing,0.33,2
Nicaragua,"Language, Communication and Culture",0.0,1
Cabo Verde,Built Environment and Design,0.0,1
Qatar,Earth Sciences,5.5084210526315793,19
Australia,Education,8.3937757201646086,2916
Brazil,Health Sciences,3.136756882874475,6429
Oman,Earth Sciences,4.0992857142857142,14
Uzbekistan,Engineering,2.9818518518518515,27
Uzbekistan,Health Sciences,1.1038461538461539,13
Tanzania,Law and Legal Studies,1.43625,8
Guatemala,"Language, Communication and Culture",0.0,2
Cameroon,Law and Legal Studies,1.63,3
Gambia,Engineering,0.0,1
Samoa,"Agricultural, Veterinary and Food Sciences",1.405,4
Malawi,Environmental Sciences,1.01,4
Sierra Leone,"Language, Communication and Culture",10.51,1
Fiji,"Language, Communication and Culture",0.0,1
Malta,Psychology,4.11,9
Bahrain,Mathematical Sciences,5.1333333333333337,3
Syria,Economics,4.85,1
Mali,Mathematical Sciences,0.0,1
Denmark,Built Environment and Design,6.521836734693875,196
Nigeria,Creative Arts and Writing,5.0483687943262376,141
Cyprus,Environmental Sciences,8.8983870967741936,31
Martinique,Biomedical and Clinical Sciences,9.175625,32
Bulgaria,"Commerce, Management, Tourism and Services",3.6244041450777211,193
Tanzania,Biological Sciences,3.0470212765957436,47
South Korea,Philosophy and Religious Studies,6.9223711340206195,97
Myanmar,"Commerce, Management, Tourism and Services",3.3649999999999998,8
Malawi,"History, Heritage and Archaeology",2.97,1
Isle of Man,Biological Sciences,9.67,1
Cocos Islands,Biomedical and Clinical Sciences,3.16,1
Guadeloupe,Engineering,2.42,2
Guatemala,"History, Heritage and Archaeology",0.0,1
Zambia,Information and Computing Sciences,6.8722222222222227,9
French Guiana,Environmental Sciences,0.0,1
Faroe Islands,"History, Heritage and Archaeology",0.0,1
Indonesia,Built Environment and Design,1.1751973684210517,1064
Italy,Creative Arts and Writing,7.76700934579439,535
United Arab Emirates,Biological Sciences,4.4218333333333337,240
Nigeria,Law and Legal Studies,5.8489763779527575,127
Switzerland,Chemical Sciences,4.4636125654450236,191
Singapore,Physical Sciences,5.1921428571428567,14
Tunisia,"Agricultural, Veterinary and Food Sciences",6.5330158730158745,63
Tunisia,"Language, Communication and Culture",9.2025,12
Suriname,Biomedical and Clinical Sciences,2.4483333333333328,12
Myanmar,Earth Sciences,1.636,5
Papua New Guinea,Information and Computing Sciences,7.6739999999999995,5
Vanuatu,Human Society,5.043333333333333,3
Faroe Islands,Environmental Sciences,0.48,1
Trinidad and Tobago,Earth Sciences,2.2287500000000007,8
Luxembourg,Chemical Sciences,2.1366666666666672,6
Botswana,Built Environment and Design,1.9466666666666668,3
Paraguay,Economics,1.69,3
Palestinian Territory,Physical Sciences,13.713333333333333,3
Faroe Islands,"Commerce, Management, Tourism and Services",7.94,1
Lesotho,"Language, Communication and Culture",12.712499999999999,4
Central African Republic,"Language, Communication and Culture",0.0,1
Namibia,Philosophy and Religious Studies,10.51,2
Colombia,Earth Sciences,3.3622727272727264,88
Indonesia,Chemical Sciences,1.5552706552706559,351
France,Philosophy and Religious Studies,5.3187804878048786,164
Malta,"Commerce, Management, Tourism and Services",11.090493827160493,81
Netherlands,Physical Sciences,7.5812500000000007,48
Solomon Islands,Biomedical and Clinical Sciences,2.6433333333333335,3
Iceland,Psychology,7.055454545454543,11
Barbados,Biological Sciences,17.655,4
Oman,Engineering,3.5585416666666667,48
Czechia,"History, Heritage and Archaeology",3.2229411764705884,17
Cuba,Economics,6.178,5
Papua New Guinea,Human Society,18.946666666666665,6
Paraguay,"Agricultural, Veterinary and Food Sciences",2.17,5
Mongolia,Economics,2.1862500000000002,8
Laos,Earth Sciences,0.4,1
Serbia and Montenegro,Philosophy and Religious Studies,3.67,1
Luxembourg,Earth Sciences,8.1266666666666669,3
Mozambique,Earth Sciences,2.3833333333333333,3
Venezuela,Built Environment and Design,4.1025000000000009,4
North Korea,Information and Computing Sciences,0.78,2
North Macedonia,Philosophy and Religious Studies,0.0,4
Libya,Human Society,4.7159999999999993,5
Guadeloupe,Earth Sciences,1.965,2
Guatemala,Biological Sciences,3.1500000000000004,4
United States,Human Society,7.4109817916151508,17794
Burkina Faso,Human Society,5.0979166666666655,24
Thailand,Health Sciences,5.7014883148831554,813
Algeria,Education,11.14884615384616,52
Kuwait,Information and Computing Sciences,6.6959183673469376,98
Brazil,Economics,2.4111853448275875,464
Laos,Biomedical and Clinical Sciences,5.237857142857143,28
Georgia,Law and Legal Studies,0.899,10
Greenland,Biological Sciences,1.965,2
Montenegro,Earth Sciences,4.7566666666666659,3
